label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,272.0,12.055147058823529,25.727941176470587,63.698484809834994,20.766013990712853,17.35642907010384
2,228.0,24.223684210526315,194.32456140350877,56.8700576850888,20.482717051280186,14.637383928168314
3,274.0,27.67153284671533,35.6021897810219,63.698484809834994,21.218207757797494,17.162495713019005
4,573.0,30.019197207678882,147.77486910994764,94.18376618407356,37.13647106139245,20.02658065418678
5,218.0,32.6651376146789,212.90825688073394,54.62741699796952,18.486057469542168,15.317053068982062
6,85.0,35.54117647058823,68.95294117647059,32.14213562373095,13.043655046096061,8.266902621623638
7,1731.0,57.779318313113805,72.0895436164067,181.3380951166243,72.24571826271466,31.55353528870834
8,76.0,44.526315789473685,206.93421052631578,30.97056274847714,11.30109877655029,8.669036996906511
9,105.0,49.714285714285715,33.63809523809524,46.04163056034261,19.343214757798965,7.11539146274718
10,732.0,67.3346994535519,116.48497267759562,106.08326112068522,38.59836948480656,25.088225539647034
11,276.0,63.38405797101449,21.967391304347824,72.76955262170047,29.72121918750694,12.319876409723847
12,566.0,88.42579505300354,71.26325088339223,113.78174593052023,49.06048633155416,16.004384203082868
13,596.0,93.8758389261745,117.86409395973155,97.01219330881975,36.84303580966335,20.978293495889535
14,1365.0,135.35238095238094,64.34358974358975,171.39696961967,64.38205625677297,30.18416809187385
15,166.0,128.18072289156626,136.8855421686747,46.04163056034261,16.062793317101633,13.455917584049535
16,179.0,145.5586592178771,127.05027932960894,49.45584412271571,16.743858159346544,14.131671376148104
17,103.0,156.93203883495147,105.63106796116504,37.97056274847714,12.744476830342132,10.900540484040311
18,341.0,166.04692082111438,88.38123167155425,76.2842712474619,32.085157567211816,13.681555833490153
19,55.0,165.12727272727273,113.45454545454545,27.071067811865476,10.351757354464244,7.183553001397167
20,330.0,179.4909090909091,20.581818181818182,68.76955262170046,25.231803684985728,16.76646413877837
