label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,63.0,16.158730158730158,110.33333333333333,27.31370849898476,10.21739788280542,7.989779529293404
2,115.0,21.82608695652174,37.03478260869565,42.62741699796952,17.62266994922287,8.54038726497836
3,1024.0,32.390625,59.1318359375,117.25483399593904,38.42905904184033,34.15960404451559
4,48.0,19.9375,122.9375,25.071067811865476,9.845473740635803,6.398565997350566
5,260.0,30.50769230769231,85.97692307692307,59.798989873223334,19.586430459999278,17.468894480761836
6,94.0,29.73404255319149,104.54255319148936,34.14213562373095,12.91155228042439,9.319577016328884
7,158.0,45.27215189873418,111.82278481012658,46.62741699796952,16.61078495468974,12.607586412246619
8,101.0,56.633663366336634,68.61386138613861,38.87005768508881,14.756355171901001,8.92511552685224
9,37.0,58.91891891891892,94.13513513513513,21.899494936611667,8.15191171553984,6.147976389624203
10,152.0,65.77631578947368,125.92105263157895,45.21320343559643,15.127468658644785,13.104697599866078
11,63.0,67.63492063492063,60.87301587301587,27.31370849898476,10.700727298670826,7.520919236289916
12,90.0,70.53333333333333,93.58888888888889,32.72792206135786,11.314891013916604,10.154700030095128
13,1070.0,94.20280373831775,52.169158878504675,137.39696961967,52.771432135263616,26.995123274177576
14,350.0,86.89142857142858,107.02,70.5269119345812,24.52254151599343,18.332912147295648
15,212.0,97.74528301886792,18.12264150943396,54.04163056034261,19.262597600391825,14.276712863842052
16,58.0,93.24137931034483,31.517241379310345,27.556349186104043,10.664009989328127,7.024379770594756
17,257.0,109.3579766536965,106.70817120622569,59.21320343559643,19.803685528832485,16.6944469854247
18,822.0,120.95985401459853,75.12408759124088,110.22539674441617,40.404073404938686,26.150188820870152
19,476.0,120.69957983193277,122.03151260504201,94.42640687119285,35.752872062935324,18.36886145757833
20,126.0,114.72222222222223,20.071428571428573,42.970562748477136,14.327366256817115,12.0796652311502
21,35.0,125.97142857142858,36.542857142857144,19.65685424949238,7.841654049495315,5.702907648347882
22,190.0,135.32631578947368,96.46842105263158,56.2842712474619,19.977750180545037,12.957068326106373
23,785.0,143.49426751592355,30.05732484076433,108.18376618407356,37.50558436446458,27.251488814295882
24,66.0,143.4848484848485,7.121212121212121,29.31370849898476,12.341393299957128,6.808843600569936
25,1003.0,167.74975074775674,98.54536390827518,120.32590180780451,42.3609910922268,30.607036364829376
26,62.0,158.25806451612902,47.03225806451613,27.31370849898476,10.383782847159903,7.737508726717862
27,683.0,172.63689604685212,138.29721815519767,107.1543289325507,39.56051283592338,23.19954488011735
28,211.0,168.0568720379147,69.36018957345972,54.87005768508881,19.406561727854605,14.237891073553303
29,94.0,175.46808510638297,30.914893617021278,36.21320343559643,13.10889501826104,9.3092955030345
30,169.0,184.65680473372782,69.71005917159763,51.21320343559643,20.057494276888757,11.049373118483334
31,397.0,193.83123425692696,43.496221662468514,79.01219330881975,31.70741475116686,16.132247287698426
32,45.0,188.13333333333333,122.66666666666667,22.727922061357855,8.884023181258382,6.45589471408171
33,127.0,190.81102362204723,25.73228346456693,39.55634918610404,13.904005259667493,11.653117006712629
34,57.0,191.0,14.31578947368421,28.727922061357855,12.591961209771867,5.838883374383525
35,57.0,191.10526315789474,58.280701754385966,28.485281374238568,12.317116185431642,5.956697650942255
36,119.0,198.98319327731093,81.70588235294117,40.970562748477136,17.082120846636066,8.879535929679902
37,92.0,195.69565217391303,100.91304347826087,34.384776310850235,13.583855424410435,8.64554292404111
38,342.0,207.2485380116959,119.31871345029239,69.35533905932738,25.04958783292584,17.53954255521221
39,447.0,211.78299776286354,65.59731543624162,78.18376618407356,26.16953958980042,22.002331294894805
40,111.0,221.95495495495496,113.45945945945945,38.14213562373095,14.187977145665783,10.029381286791548
41,111.0,223.76576576576576,23.92792792792793,37.798989873223334,12.67793735076975,11.251543532213018
42,92.0,223.67391304347825,91.41304347826087,34.384776310850235,12.626090318449462,9.379601715239264
43,43.0,225.11627906976744,35.76744186046512,21.656854249492383,7.483344223147204,7.360279031809813
44,351.0,240.01709401709402,75.17663817663818,71.45584412271572,24.428562946922963,19.09835381230689
45,486.0,246.7201646090535,107.88888888888889,81.59797974644667,27.61703818608274,22.50991963675894
46,172.0,243.55232558139534,19.319767441860463,49.79898987322333,16.53370532524303,14.007589915400905
47,161.0,250.7826086956522,128.6273291925466,49.45584412271571,20.236752066776184,10.167170797542495
48,4761.0,281.90254148288176,60.02352446964923,285.27922061357856,99.00292350054883,63.39977503787741
49,353.0,272.4164305949009,139.55524079320114,68.5269119345812,23.13859407895039,19.557502123219734
50,55.0,268.92727272727274,102.78181818181818,25.31370849898476,9.18921122151026,7.605221157994495
51,158.0,302.7151898734177,31.696202531645568,45.79898987322333,17.03998173420754,11.984321458015115
52,147.0,313.5646258503401,12.244897959183673,43.21320343559643,15.574029823249695,12.08085180826362
53,117.0,322.36752136752136,33.30769230769231,39.798989873223334,13.927932786597815,10.842067114573872
54,188.0,331.968085106383,58.5,50.8700576850888,18.418606741582952,13.159185409699766
55,121.0,339.8181818181818,42.93388429752066,40.62741699796952,15.905290267954244,9.759575891166975
56,41.0,337.8048780487805,94.58536585365853,21.899494936611667,8.770066564557261,5.968958590831793
57,110.0,343.92727272727274,82.33636363636364,38.72792206135786,15.582147712475663,9.063010552233466
58,52.0,344.9423076923077,51.55769230769231,24.727922061357855,10.174828544682777,6.637669990506952
59,335.0,351.33432835820895,17.355223880597016,68.18376618407356,25.742041740713177,16.82498838702891
60,43.0,345.51162790697674,67.90697674418605,22.48528137423857,8.770782308675715,6.2693583537385
61,60.0,347.8,99.8,27.899494936611667,11.50622297043766,6.6678457006672
62,53.0,353.58490566037733,38.320754716981135,23.899494936611667,8.615374482731465,7.780883205331888
63,68.0,354.94117647058823,62.76470588235294,29.31370849898476,10.1800155368754,8.698356242189341
64,1046.0,377.8852772466539,78.25812619502868,127.49747468305831,44.97246480103035,30.22063541194942
65,98.0,374.3061224489796,26.908163265306122,35.55634918610404,12.436392080300735,10.106968515986082
