label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
75,89.0,259.39325842696627,266.5280898876405,34.970562748477136,13.557085561596471,8.638127561304266
76,222.0,269.9594594594595,375.0810810810811,54.62741699796952,19.29125392160865,14.878632227308096
77,60.0,269.3666666666667,392.23333333333335,26.72792206135785,9.993009745719142,7.662736717370632
78,26.0,271.11538461538464,353.7692307692308,16.485281374238568,6.500756886546357,5.119915300381952
79,26.0,273.0,268.65384615384613,17.31370849898476,6.076436202501999,5.5405978785751095
80,301.0,279.96013289036546,284.8737541528239,64.5269119345812,23.23710324063026,16.66822378898035
81,149.0,285.59060402684565,387.4161073825503,45.798989873223334,16.22719928390656,11.941882057263273
82,293.0,289.8532423208191,331.65870307167233,65.11269837220809,23.698003110247836,15.973262393527614
83,32.0,284.5,260.5,17.65685424949238,6.324555320336759,6.324555320336759
84,43.0,285.3720930232558,269.1860465116279,21.899494936611664,8.454072990857545,6.469359223443529
85,95.0,286.69473684210527,215.52631578947367,34.72792206135785,13.957696416717926,8.754946140889457
86,62.0,290.56451612903226,361.258064516129,27.899494936611667,10.566307441024666,7.577238378367153
87,29.0,292.0,298.2068965517241,17.656854249492383,6.838375313787884,5.356272507295889
88,109.0,298.1651376146789,380.95412844036696,41.970562748477136,17.464842516598722,8.089812209110873
89,152.0,299.0855263157895,267.5263157894737,45.21320343559643,17.388900611266113,11.27284199110587
90,86.0,304.3837209302326,290.7093023255814,32.14213562373095,11.254000223473183,9.772409827824962
91,223.0,310.82959641255604,237.5201793721973,58.8700576850888,21.735727318447854,13.654351123101709
92,32.0,303.5,340.5,17.65685424949238,6.324555320336759,6.324555320336759
93,120.0,312.9583333333333,304.375,41.31370849898476,17.241284345686314,8.955091829051646
94,25.0,311.56,339.64,16.485281374238568,6.221217064120305,5.150267783435959
95,65.0,320.2923076923077,359.3076923076923,28.727922061357855,11.164406335729185,7.440863214164971
96,76.0,322.5,327.19736842105266,30.485281374238568,11.269029311385838,8.751927558935536
97,42.0,325.07142857142856,346.64285714285717,22.485281374238568,8.751367041974639,6.153255600775639
98,88.0,334.4431818181818,300.5568181818182,34.14213562373095,13.37554788060419,8.39320907419124
99,83.0,335.7590361445783,241.16867469879517,32.72792206135785,12.463623745791661,8.857458454701963
100,19.0,339.89473684210526,369.42105263157896,13.414213562373096,5.54469823377709,4.2956952169149805
101,68.0,343.0882352941176,359.95588235294116,27.899494936611667,9.46660266669693,9.145462772009317
102,47.0,343.72340425531917,376.3404255319149,23.899494936611664,9.54779470399055,6.288762545439423
103,162.0,347.7345679012346,169.5185185185185,45.45584412271571,16.256685514615285,12.758720656467279
104,12.0,348.6666666666667,369.0833333333333,10.242640687119286,4.364045181411538,3.5213000580812737
105,115.0,353.2695652173913,288.4086956521739,39.21320343559643,14.259036699926266,10.384412167159613
106,114.0,356.3421052631579,211.41228070175438,38.14213562373095,14.10932570440165,10.306768785575109
107,143.0,357.5804195804196,189.65034965034965,42.14213562373095,15.34991203325447,11.889894398416377
108,28.0,359.2857142857143,363.89285714285717,17.071067811865476,6.828095943935426,5.171503912711283
109,190.0,368.39473684210526,321.05263157894734,49.21320343559643,16.9867946035834,14.270538009446224
110,99.0,368.6969696969697,335.050505050505,36.72792206135786,12.52260274639378,10.50914112707548
111,149.0,373.255033557047,280.8523489932886,45.798989873223334,17.268381741307838,11.247553725497951
112,86.0,376.8720930232558,188.7325581395349,32.97056274847714,12.33227768824688,8.891957099536066
113,48.0,384.1666666666667,291.2708333333333,23.65685424949238,9.285284413843469,6.6205818826706375
