label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,61.0,156.75409836065575,97.80327868852459,28.142135623730947,9.699182024112769,8.199051391157045
2,78.0,165.65384615384616,70.94871794871794,32.72792206135785,12.855281566075188,7.8683355064003155
3,67.0,170.73134328358208,45.32835820895522,28.48528137423857,10.74261476499927,7.980378972825488
4,242.0,226.17768595041323,364.6322314049587,66.21320343559643,26.38102862072457,12.264989342376692
5,406.0,246.33251231527095,128.09113300492612,79.84062043356595,25.58590394149774,21.491469242151595
6,42.0,246.85714285714286,77.85714285714286,23.485281374238568,8.797898945548756,6.679115179878914
7,142.0,256.0774647887324,94.57042253521126,51.21320343559643,20.607657430419955,9.081466669051094
8,39.0,267.7435897435897,124.97435897435898,23.14213562373095,9.134006383448032,5.766373056099266
9,11976.0,328.51503006012024,114.09352037408149,558.3574311003804,209.12497428074954,77.17987979516214
10,469.0,290.1705756929638,62.88272921108742,99.84062043356595,40.44156889543891,15.37778371443451
11,74.0,300.1756756756757,37.95945945945946,32.72792206135786,12.776493571676387,7.981264550003883
12,86.0,307.3837209302326,52.46511627906977,36.970562748477136,13.950856953948998,8.856642292371168
13,80.0,311.4875,39.35,32.970562748477136,12.414147323970486,8.457330915765118
