label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,167.0,15.017964071856287,48.82634730538922,49.55634918610404,18.22184749614714,12.199096021134258
2,135.0,22.244444444444444,31.42222222222222,46.14213562373095,18.925691064007548,9.36317691530368
3,462.0,33.97186147186147,85.27272727272727,81.94112549695427,25.933264362323143,23.510775294202574
4,93.0,29.666666666666668,44.54838709677419,35.55634918610404,14.836439587131649,8.002706807394809
5,205.0,32.58536585365854,118.86829268292684,54.87005768508881,20.16619395291019,13.294918779595742
6,82.0,36.28048780487805,147.46341463414635,32.72792206135786,11.717322127710034,9.066678531715766
7,4742.0,81.24820750738085,39.53015605229861,264.79393923934,85.18663297533885,71.36405686576667
8,86.0,45.81395348837209,151.95348837209303,33.89949493661167,12.71541143613315,8.879536300016474
9,115.0,49.06086956521739,69.7304347826087,39.55634918610404,13.407077229922617,11.135630427955894
10,71.0,49.45070422535211,100.21126760563381,29.556349186104043,10.566699862197718,8.64887833389108
11,50.0,52.18,82.94,26.14213562373095,10.981720247219503,5.968736919299527
12,216.0,60.10648148148148,145.4212962962963,57.11269837220809,22.526290136966878,12.343411419751838
13,335.0,61.36716417910448,171.07462686567163,72.52691193458118,27.740492523025832,15.642018625077531
14,95.0,55.98947368421052,203.69473684210527,38.970562748477136,15.220621709260316,8.224349968314947
15,244.0,63.864754098360656,100.55327868852459,67.59797974644667,27.95962589103676,11.381027908292717
16,69.0,63.72463768115942,228.2173913043478,28.485281374238568,10.694599591962815,8.288527230754893
17,50.0,71.1,134.96,25.65685424949238,10.922563349517256,6.029262797040976
18,1413.0,91.5237084217976,214.61783439490446,147.9827560572969,50.00458698796692,36.78214983640028
19,1139.0,99.48200175592625,120.39244951712028,127.9827560572969,43.266578745535554,33.74462401216906
20,127.0,90.07086614173228,184.50393700787401,40.970562748477136,15.315574932356292,10.883700038815098
21,160.0,90.45,90.4875,45.798989873223334,16.307339346237367,12.618565031201395
22,372.0,101.55913978494624,155.53225806451613,71.11269837220809,24.38284233373346,19.67876654019885
23,35.0,93.51428571428572,173.57142857142858,20.485281374238568,8.37370733630567,5.320753067095165
24,670.0,128.4686567164179,73.54776119402985,104.46803743153546,39.8669161476906,22.11713871909818
25,39.0,119.53846153846153,104.94871794871794,21.899494936611667,8.21842443236619,6.175382042714754
26,76.0,122.73684210526316,144.8684210526316,31.899494936611667,13.12864968952164,7.465065303740022
27,283.0,128.09187279151942,128.4310954063604,65.94112549695429,23.609294055831285,15.775862938317642
28,126.0,139.5079365079365,88.26984126984127,43.798989873223334,17.64238753252052,9.382141003615573
29,107.0,137.88785046728972,191.54205607476635,36.970562748477136,13.624622042528307,10.09718864895626
30,77.0,136.53246753246754,110.12987012987013,31.899494936611667,12.505054037046213,7.991018570200078
31,457.0,148.32166301969366,125.1159737417943,86.8700576850888,35.538151861676376,16.516040488758698
32,128.0,152.734375,96.15625,40.14213562373095,14.290354104011346,11.457148350788083
33,224.0,160.94642857142858,51.47767857142857,58.04163056034261,21.176375596208345,14.002808820862255
34,116.0,158.32758620689654,172.32758620689654,42.384776310850235,16.914010067411073,9.07437740402449
35,200.0,162.405,226.315,51.798989873223334,16.97514661418577,15.219474282211504
36,535.0,172.61121495327103,134.77196261682244,89.01219330881975,31.47989665766849,21.938427487268655
37,111.0,165.25225225225225,159.77477477477478,39.79898987322333,15.139569885083311,9.5911797558069
