label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,61.0,24.950819672131146,324.0655737704918,30.48528137423857,12.461807414480463,6.6878251712324674
2,75.0,48.666666666666664,10.013333333333334,30.14213562373095,11.739517716156755,8.127510990651002
3,243.0,52.58847736625514,322.7860082304527,56.62741699796952,20.96768030028075,14.835465744944985
4,39.0,50.69230769230769,94.0,21.071067811865476,7.722035838282122,6.56204981831184
5,50.0,55.92,157.08,24.727922061357855,10.059394757354493,6.328015258808162
6,60.0,58.75,119.01666666666667,26.485281374238568,9.316314587199013,8.242279502736595
7,102.0,65.26470588235294,196.2450980392157,39.798989873223334,15.640196399080407,8.74295347422592
8,89.0,71.9438202247191,10.730337078651685,32.72792206135786,11.324331367083179,10.00592647702099
9,188.0,77.29787234042553,161.1968085106383,49.798989873223334,18.508016466839834,12.994643151584421
10,152.0,85.33552631578948,191.4671052631579,46.14213562373095,17.548838232475397,11.098066748523175
11,55.0,92.47272727272727,158.38181818181818,26.48528137423857,9.52190265362783,7.609073396544998
12,69.0,95.8695652173913,138.6231884057971,29.31370849898476,10.557669884623314,8.523982045578586
13,407.0,137.5159705159705,176.45208845208845,78.5269119345812,28.601183434520912,18.778295227653192
14,76.0,148.76315789473685,16.657894736842106,30.727922061357855,12.373891585717034,7.834531371892317
15,298.0,160.93959731543623,220.53691275167785,63.4558441227157,21.839211452696954,17.606880007620518
16,98.0,156.1530612244898,68.81632653061224,34.72792206135785,11.83180288940579,10.598033368195212
17,125.0,177.384,42.448,40.384776310850235,13.899896621187871,11.686843625217632
18,122.0,182.0983606557377,30.860655737704917,40.970562748477136,15.856812793186986,9.971974933000789
19,1188.0,208.6523569023569,112.90824915824916,135.88225099390854,47.889953795547214,32.242334243967406
20,182.0,199.6813186813187,142.3131868131868,49.798989873223334,17.067297522221473,14.14279143550445
21,140.0,216.05714285714285,61.52857142857143,42.04163056034261,15.138754656963764,11.880774440827036
22,101.0,220.20792079207922,27.702970297029704,38.04163056034262,12.847355704846706,10.633896367367493
23,174.0,220.9655172413793,213.05747126436782,47.45584412271571,15.630149669924544,14.353304629371479
24,170.0,242.37058823529412,304.6588235294118,48.8700576850888,17.129444282423535,13.096204850334397
25,82.0,242.28048780487805,267.4756097560976,32.384776310850235,11.773161726941133,8.90751831115062
26,51.0,257.4117647058824,33.372549019607845,24.14213562373095,8.467685662786042,7.674257238366151
27,234.0,300.5726495726496,138.32051282051282,63.698484809834994,26.117998914308913,11.75180564163467
28,145.0,332.7655172413793,143.95172413793102,45.798989873223334,18.089323025894977,10.288128877215513
29,219.0,350.8584474885845,113.50228310502283,54.526911934581186,20.122722804370962,14.099357410957026
