label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,1016.0,37.624015748031496,60.59055118110236,120.18376618407356,37.546721400647954,34.96736814529185
2,53.0,23.830188679245282,124.86792452830188,25.31370849898476,9.977821884954214,6.901240591076631
3,99.0,28.03030303030303,37.77777777777778,41.45584412271571,17.596002909498413,7.371807277830943
4,279.0,35.4336917562724,88.17562724014337,64.62741699796952,21.987717960000282,16.753902154989188
5,86.0,36.22093023255814,106.87209302325581,33.89949493661166,13.904517894117202,7.920728211737446
6,159.0,50.138364779874216,113.61006289308176,45.79898987322333,17.09269718872535,11.959836018031226
7,82.0,61.98780487804878,70.5,32.970562748477136,12.645238434619069,8.427478547224839
8,206.0,72.29611650485437,95.53398058252426,57.798989873223334,23.913212692882436,11.43571856183287
9,170.0,72.27058823529411,127.78823529411764,46.87005768508881,15.424722682167209,14.28452859452687
10,1069.0,99.05238540692235,53.885874649204865,137.88225099390854,53.19089597479594,26.52579004820681
11,323.0,93.08978328173374,109.11764705882354,66.5269119345812,24.63774739335051,16.773468327846235
12,46.0,97.17391304347827,32.78260869565217,25.899494936611667,10.997681319850837,5.554674448921987
13,211.0,101.95260663507109,19.620853080568722,53.798989873223334,17.68325968996108,15.424468151450782
14,826.0,125.20217917675545,78.54479418886199,117.9827560572969,44.85196397859311,24.01699749685793
15,245.0,115.83673469387755,108.49795918367347,56.62741699796952,19.636348947627305,15.927242081526574
16,449.0,126.5011135857461,123.21826280623608,89.25483399593904,35.09874566407051,17.330072265480858
17,154.0,119.22077922077922,19.40909090909091,45.798989873223334,15.368034574432258,13.103076251936827
18,194.0,141.1237113402062,97.87113402061856,56.04163056034261,20.406179233152553,12.957701045752438
19,716.0,147.4650837988827,32.107541899441344,102.66904755831213,33.78122858525917,27.826046239449248
20,1033.0,173.16844143272024,98.05227492739593,125.39696961966999,42.232861287686276,31.538603093159733
21,66.0,163.04545454545453,47.65151515151515,28.970562748477143,11.480406713161367,7.404741549928953
22,209.0,172.20095693779905,69.45454545454545,55.11269837220809,20.25412458202668,13.505991806364653
23,574.0,181.37282229965157,139.35714285714286,99.49747468305833,39.96600441171357,18.553643946349627
24,92.0,176.17391304347825,43.880434782608695,34.72792206135785,12.451374500768726,9.792996556122269
25,86.0,178.65116279069767,29.988372093023255,34.72792206135785,11.454242137176381,10.182749366267773
26,171.0,189.30994152046785,69.36842105263158,52.87005768508881,21.715789878466726,10.374954528688601
27,402.0,197.62437810945275,44.02985074626866,78.42640687119285,31.31215353855182,16.46838374247714
28,109.0,194.5321100917431,25.412844036697248,38.14213562373095,13.541901934322325,10.438195279955487
29,114.0,204.24561403508773,82.98245614035088,38.62741699796952,14.990528331871772,9.740396253758169
30,75.0,201.54666666666665,101.17333333333333,30.72792206135785,11.532855392648683,8.286395935710848
31,403.0,216.27047146401986,66.14888337468983,73.94112549695429,24.711566154363016,20.823301541768092
32,273.0,214.8864468864469,117.74358974358974,63.798989873223334,23.319323869818145,15.423875671586075
33,121.0,227.36363636363637,25.446280991735538,40.384776310850235,13.898899662433664,11.237372855584336
34,90.0,228.5888888888889,114.08888888888889,35.55634918610404,14.11563539194599,8.20070445333963
35,54.0,228.94444444444446,36.98148148148148,25.071067811865476,9.389306571368962,7.308603290231171
36,317.0,244.69400630914828,76.53943217665615,65.11269837220809,21.8183978241626,18.783822831386587
37,455.0,252.210989010989,108.38241758241759,80.01219330881975,27.031087689837726,21.662344198440547
38,4642.0,286.4047824213701,61.75764756570444,279.9655121145938,97.52910051494001,62.63564573821933
39,373.0,276.7747989276139,139.6514745308311,71.4558441227157,24.475135957382392,19.753803468118118
40,173.0,306.3872832369942,31.6878612716763,48.45584412271571,17.96486238811633,12.415207894200549
41,193.0,316.8341968911917,13.507772020725389,50.2842712474619,17.916484736825158,13.841036865546437
42,74.0,338.77027027027026,59.270270270270274,30.14213562373095,11.8661800437297,8.006218945625413
43,75.0,342.62666666666667,45.32,31.899494936611667,12.72108888019145,7.856130510063995
44,99.0,348.050505050505,81.35353535353535,36.14213562373095,13.892582466909696,9.247767344854417
45,51.0,348.6470588235294,53.254901960784316,25.31370849898476,10.285145760501448,6.389847867532246
46,356.0,356.0477528089888,18.553370786516854,71.59797974644667,24.55238894711228,18.732215284177983
47,50.0,350.64,69.32,24.485281374238568,9.17023156961443,7.146667262413082
48,70.0,353.8,98.25714285714285,31.899494936611667,13.00718265970052,7.129482855565213
49,72.0,357.8888888888889,38.97222222222222,29.798989873223327,11.247986309219346,8.188449500496544
50,88.0,374.09090909090907,17.920454545454547,33.55634918610404,12.006226409312282,9.5431442296812
