label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,93.0,135.55913978494624,340.63440860215053,34.72792206135786,13.463649540194366,8.923701132537564
2,1130.0,165.78849557522125,360.1,213.23759005323592,56.542056367783644,28.362191753545698
3,399.0,151.12781954887217,325.1779448621554,75.4558441227157,22.85192847915799,22.72310773521382
4,252.0,215.73015873015873,200.75396825396825,64.2842712474619,24.733310898859614,13.887402774279694
5,676.0,221.54881656804733,102.3801775147929,98.18376618407356,34.73089662318003,24.92651783767991
6,489.0,227.3517382413088,372.1717791411043,91.84062043356595,33.5803898051771,20.075518152954498
7,162.0,222.66666666666666,52.098765432098766,46.62741699796952,16.741724089505638,12.501973503505956
8,534.0,230.73408239700373,223.47940074906367,93.94112549695427,33.23842905358095,21.990151827109592
9,183.0,227.7377049180328,123.5846994535519,52.04163056034261,20.15584424891504,11.772972522962071
10,104.0,228.44230769230768,71.63461538461539,39.55634918610404,16.822183978204908,8.003470892167302
11,320.0,233.53125,302.55625,68.2842712474619,25.16803440025846,16.480406379316218
12,164.0,243.32926829268294,240.4939024390244,47.45584412271571,15.004812451783144,14.19544189407972
13,250.0,245.448,271.388,61.798989873223334,24.691715823745994,12.995814775510288
14,61.0,245.70491803278688,27.524590163934427,32.10660171779821,13.611763925615742,6.0926441571163155
15,330.0,258.3090909090909,365.9878787878788,84.5269119345812,36.64743348461889,11.882944506235667
16,162.0,245.7962962962963,379.27777777777777,49.55634918610404,20.600457219008852,10.06616160985481
17,600.0,258.08666666666664,112.88833333333334,103.84062043356593,39.560771267496236,20.321065125429687
18,166.0,250.210843373494,38.566265060240966,48.970562748477136,17.12654285470658,12.842746538125368
19,103.0,256.2330097087379,53.29126213592233,38.72792206135786,14.529914052419887,9.59445784725265
20,190.0,260.86842105263156,277.94736842105266,52.04163056034261,19.044399325841393,12.972036663697741
21,86.0,263.3139534883721,294.6162790697674,33.89949493661167,12.313245718858203,9.189724867724138
22,91.0,263.5824175824176,217.14285714285714,35.89949493661166,13.11376405732782,9.609434523294277
23,2342.0,286.09137489325366,182.26473099914602,200.65180361560903,74.84857125128875,40.81998041774553
24,85.0,265.4823529411765,128.83529411764707,33.89949493661166,12.956375543330658,8.469968149989947
25,7010.0,308.9776034236805,288.52154065620545,349.56349186104046,99.86759630736236,94.71275500508608
26,122.0,270.5163934426229,90.0,38.970562748477136,14.582545783099377,10.761230178649498
27,500.0,280.124,60.502,131.01828996322962,32.769708015439896,25.839739870649137
28,545.0,282.5963302752294,358.97064220183483,130.5685424949238,33.92865702978072,26.964086325538005
29,130.0,281.62307692307695,35.6,44.45584412271571,15.8196238268883,10.917109917830658
30,486.0,291.98765432098764,14.462962962962964,85.698484809835,29.731426118342494,21.602121638835957
31,282.0,289.34751773049646,80.19503546099291,62.87005768508881,22.747579698008966,15.96115511069014
32,228.0,299.20175438596493,375.030701754386,54.8700576850888,19.442877497038218,15.07092290335991
33,133.0,297.1127819548872,218.86466165413535,44.8700576850888,16.78483198162024,10.885524335772875
34,523.0,306.8221797323136,96.68833652007648,86.18376618407356,29.26434845530668,23.103073212645956
35,269.0,302.57620817843866,123.55018587360595,62.8700576850888,23.272523841356005,14.995287379802342
36,173.0,302.9364161849711,47.95375722543353,48.97056274847714,17.59686048841688,12.923413094063342
37,58.0,305.37931034482756,205.70689655172413,26.14213562373095,9.63883652684284,7.770570902117089
38,212.0,309.5990566037736,140.36320754716982,54.04163056034262,20.509152367642844,13.381674872100168
39,77.0,308.6753246753247,226.7922077922078,30.727922061357855,11.418144502184969,8.650602581467016
40,581.0,328.11359724612737,206.67814113597245,122.91168824543142,41.87448792824221,22.151620311203658
41,1177.0,327.25233644859816,351.20305862361937,141.98275605729688,51.02313165787025,31.798186404416136
42,105.0,316.22857142857146,187.3047619047619,37.55634918610404,12.33263243194159,11.264076523577417
43,74.0,316.4864864864865,367.14864864864865,40.04163056034262,19.244401754909916,5.072373108848739
44,797.0,328.6060225846926,17.0702634880803,107.35533905932738,37.86225136372215,27.21267807695018
45,397.0,325.11586901763224,47.41057934508816,88.84062043356595,36.45658822382549,14.63562886193498
46,79.0,319.5822784810127,387.34177215189874,32.72792206135785,13.320319163830426,7.5964316746947
47,457.0,333.3129102844639,132.36980306345734,86.66904755831214,31.85499341605368,18.74974293362684
48,74.0,331.35135135135135,383.8378378378378,30.14213562373095,12.369452915995307,7.658640818715344
49,2593.0,352.75048206710375,77.26571538758195,200.99494936611666,71.03817376724666,47.36120100923299
50,214.0,337.92056074766356,158.76168224299064,56.2842712474619,20.816294483649486,13.580815289970147
51,124.0,341.6693548387097,112.43548387096774,42.14213562373095,16.84545785165387,9.603186165206631
52,43.0,340.3255813953488,392.6744186046512,22.242640687119284,8.43028869267598,6.678914295009822
53,463.0,353.16846652267816,216.44060475161987,86.32590180780451,33.33168598659038,18.011156985770985
54,185.0,353.1189189189189,127.84324324324324,53.45584412271572,21.621839781694337,11.129987161434116
55,207.0,355.9855072463768,31.333333333333332,54.18376618407356,20.500038465654455,13.034185429262486
56,84.0,352.73809523809524,180.9047619047619,32.384776310850235,11.47123415947451,9.427748521640957
57,1449.0,373.6901311249137,160.58523119392686,148.22539674441617,51.2408808674029,36.585555859392855
58,781.0,372.11395646606917,245.6312419974392,109.25483399593904,37.88048513591087,27.35195882190061
59,180.0,366.6277777777778,188.86111111111111,49.698484809834994,17.683933410199266,13.21773893676329
60,605.0,383.12561983471073,300.1223140495868,100.08326112068524,33.84521327180301,23.763707911518967
61,170.0,375.5235294117647,221.51764705882354,56.526911934581186,23.582835999215785,9.553601390119297
62,151.0,379.26490066225165,61.019867549668874,47.55634918610404,15.721888936200997,13.03527140317436
63,216.0,382.337962962963,195.28240740740742,57.21320343559643,21.051771326410158,13.441812394688652
64,492.0,386.9715447154472,125.91666666666667,87.11269837220809,29.951898546439352,21.640718165323115
65,89.0,389.13483146067415,85.24719101123596,34.970562748477136,14.091417120845195,8.22612027645505
66,72.0,388.69444444444446,48.513888888888886,29.899494936611667,11.320561323941394,8.172663101772875
