label,area,centroid-0,centroid-1,perimeter,axis_major_length,axis_minor_length
1,1263.0,29.175771971496438,196.07680126682502,143.88225099390854,52.93629381246415,30.741241129499766
2,39.0,6.0,20.0,20.485281374238568,7.975561374471201,6.175274123926224
3,88.0,13.977272727272727,77.86363636363636,34.72792206135786,13.0179000936995,8.803477682099212
4,556.0,24.922661870503596,272.1151079136691,89.59797974644667,31.530390135979328,22.977659688257926
5,128.0,19.15625,111.3203125,42.384776310850235,13.551207617763332,12.266113709638153
6,45.0,21.444444444444443,52.44444444444444,22.82842712474619,8.974528279286297,6.413801876420066
7,645.0,46.22945736434109,20.328682170542635,98.42640687119285,32.01601981402485,26.260953169574258
8,66.0,42.21212121212121,41.63636363636363,29.65685424949238,13.022939291526981,6.508095111446536
9,236.0,43.83050847457627,318.1525423728813,56.04163056034261,18.66216901362955,16.473192742588655
10,57.0,44.31578947368421,367.70175438596493,28.14213562373095,10.27321678855729,7.460078292042212
11,58.0,50.62068965517241,60.0,26.485281374238568,10.676735384779942,6.936792718810662
12,173.0,53.24277456647399,110.61271676300578,48.384776310850235,17.27414555514632,12.904084077035476
13,157.0,56.35668789808917,374.38216560509557,46.04163056034261,15.146442028609213,13.551369545715891
14,469.0,70.78251599147121,135.56503198294243,88.2842712474619,34.42677395302605,18.013808597816617
15,159.0,63.20125786163522,55.79874213836478,47.55634918610404,17.325526272028572,12.013165763420604
16,87.0,67.27586206896552,383.1954022988506,36.384776310850235,13.834611541786218,8.494370064982029
17,189.0,69.47089947089947,118.47619047619048,48.970562748477136,16.981154441430714,14.253888228983204
18,176.0,73.25568181818181,23.636363636363637,50.14213562373095,17.478788349580846,13.224059090245037
19,1203.0,86.42975893599335,161.07398171238572,134.22539674441617,42.148279009380076,36.954076594906525
20,76.0,92.51315789473684,384.32894736842104,31.556349186104043,12.160506681227725,8.147883481840864
21,64.0,94.84375,91.328125,27.899494936611667,10.416284795491908,7.882748873914741
22,126.0,101.3015873015873,121.53968253968254,42.21320343559643,14.443143761735351,11.330989148485044
23,60.0,102.46666666666667,81.35,27.31370849898476,8.886537017113238,8.739852138281957
24,182.0,113.73076923076923,109.13186813186813,51.55634918610404,18.745160315815774,12.620177742069634
25,57.0,123.05263157894737,117.52631578947368,26.48528137423857,10.791933917948652,6.704658444626834
26,66.0,124.63636363636364,150.0151515151515,29.31370849898476,11.73230310888444,7.310664087445181
